,mean,std,count
sugar,-0.18212942427800474,0.0,1.0
##PL,-0.1818606333158296,0.0,1.0
try,-0.18143327956023794,0.26135182390680045,7.0
handling,-0.18037289434372225,0.07203386391355446,2.0
toxicity,-0.18032039548036874,0.19080293028633183,5.0
proceeded,-0.18019895633308608,0.11706406372956728,4.0
##chemical,-0.17978625552616634,0.0,1.0
Beginning,-0.17924615120609694,0.0,1.0
teasing,-0.17899303187597534,0.0,1.0
anchored,-0.17868856385549683,0.0,1.0
lid,-0.17763515083466794,0.0,1.0
drops,-0.1770613733759626,0.0,1.0
##pra,-0.1770561634415634,0.30764323102620444,3.0
investigations,-0.1764717552218667,0.32296281787681685,59.0
danger,-0.17602954250635025,0.0,1.0
statements,-0.17601157237777285,0.2587420658168765,3.0
emphasizing,-0.17579672515566117,0.18253841711832144,2.0
shoot,-0.1746280228510369,0.138613592707989,2.0
##cho,-0.17458721564694987,0.3471196904161219,4.0
Though,-0.17384410943509512,0.21224252973348187,2.0
##rre,-0.17233271655472562,0.3295506359253466,3.0
##SA,-0.17181524031377882,0.2168347414286718,3.0
##fying,-0.17169350687646245,0.0,1.0
NY,-0.17128028222375127,0.16546035025114597,3.0
AL,-0.17054359989982817,0.20347915761362073,3.0
##lists,-0.16991515206038477,0.0,1.0
##iam,-0.16967558693605622,0.08043486109533195,2.0
headache,-0.16938698142768369,0.23636488589753005,9.0
translated,-0.16898271730369455,0.0,1.0
ensure,-0.16847971696440325,0.21039138991201392,24.0
##culate,-0.16824299815517435,0.0,1.0
cautious,-0.16740787064233384,0.0,1.0
exposed,-0.1673598827992576,0.0,1.0
trusted,-0.16726766858421926,0.0,1.0
exactly,-0.16540221274760966,0.011582159607094994,2.0
rarely,-0.16533322015247973,0.0,1.0
sexually,-0.16508769184983357,0.0,1.0
explored,-0.1648562554657197,0.18438158662116882,2.0
##reta,-0.16480225878316104,0.0,1.0
Questions,-0.1645982565072175,0.0,1.0
collaborator,-0.16452060936223936,0.0,1.0
reducing,-0.16422378377947294,0.20696143422163327,4.0
tease,-0.16363729862519133,0.0,1.0
Higher,-0.16320083619789758,0.0,1.0
##storm,-0.16243482685893698,0.0,1.0
Disc,-0.1621715500841508,0.15501393449028567,38.0
views,-0.16176280118751582,0.15502965189617898,11.0
glass,-0.16170264476966914,0.0,1.0
kiss,-0.16096865050783155,0.0,1.0
caste,-0.1606106169079623,0.037385734200951,2.0
##lax,-0.1605203289172338,0.13647280838202416,4.0
emerged,-0.16035226187003315,0.0,1.0
##nium,-0.15867290377276133,0.0,1.0
infants,-0.15770075216132232,0.0,1.0
##ifies,-0.1575864246241142,0.0,1.0
##ES,-0.15724028647113011,0.11215254516093662,2.0
supervising,-0.15678391046694837,0.25813149347039466,4.0
dorsal,-0.15663273351763116,0.0,1.0
consider,-0.15642696199313036,0.2053416365095567,20.0
pushing,-0.15616200240909017,0.11940638728696427,4.0
recommended,-0.15596883213324297,0.05742933336078626,3.0
sensitivity,-0.1558946624640345,0.0,1.0
instruction,-0.15585678732642871,0.11204687583310209,3.0
video,-0.15521443036417923,0.0,1.0
awards,-0.15494679337557193,0.0,1.0
centre,-0.15446896837717253,0.0,1.0
##sities,-0.15434079291243757,0.0,1.0
apply,-0.15416523954143904,0.180420799152697,4.0
advocated,-0.15370413220858445,0.15813094226417188,5.0
Think,-0.15353056370923182,0.14319222744535404,3.0
demonstrates,-0.15350092199891618,0.17064158750052708,2.0
downstairs,-0.1533936951119413,0.0,1.0
demonstration,-0.1531148006456646,0.0,1.0
##lities,-0.153083082597855,0.0,1.0
Lead,-0.15264850906500704,0.0,1.0
##lining,-0.15254530409394343,0.0,1.0
slowing,-0.15198560673765002,0.0,1.0
narrowing,-0.15191128897479036,0.0,1.0
approaches,-0.15182238702361747,0.252123083777395,3.0
error,-0.15120103694407314,0.0,1.0
simultaneous,-0.15052355672178522,0.0,1.0
Goal,-0.15050608765256177,0.0,1.0
##cus,-0.15049857720738388,0.0,1.0
Ed,-0.15027818681400165,0.0,1.0
sorting,-0.15016978771077696,0.0,1.0
##tain,-0.1499543507567304,0.22030063526759147,6.0
Tau,-0.14944946849495977,0.0,1.0
histories,-0.14845977082702708,0.18812365898528935,4.0
Landmark,-0.1483880319089892,0.04970178622159949,2.0
thicker,-0.14823957053073442,0.0,1.0
##XT,-0.1482064461647756,0.0,1.0
Demons,-0.14767597705964428,0.12688902572689448,2.0
technically,-0.1475819226610621,0.0,1.0
cracks,-0.1468918405788059,0.0,1.0
accurately,-0.14675916584890455,0.1857101652521085,5.0
##dging,-0.146323832123245,0.0,1.0
excelled,-0.14591957064001365,0.0,1.0
##SB,-0.14553465333153645,0.0,1.0
written,-0.1454713472191403,0.3131502140941244,3.0
Make,-0.14499398555788015,0.21360398859288998,7.0
efficiently,-0.14490205695765923,0.1201481549388345,12.0
##spective,-0.14470057446717685,0.0,1.0
##ron,-0.1446374608508159,0.34864929934696903,4.0
##ei,-0.14435009330021284,0.0,1.0
guarding,-0.14428638580386416,0.0,1.0
see,-0.1440277823722459,0.36859102557434853,29.0
Different,-0.1434719698617232,0.0,1.0
backs,-0.14345603432234835,0.0,1.0
28,-0.14272623899481998,0.0,1.0
extreme,-0.14181136285676074,0.30068263941283657,2.0
recruiting,-0.14142916546745155,0.0,1.0
abuse,-0.1412021498942992,0.21612872345112127,4.0
continuous,-0.14116727343285734,0.0,1.0
##wise,-0.14108719834612507,0.02974298141679686,3.0
84,-0.14104750689135434,0.0,1.0
investigation,-0.14101704052383804,0.13035347132580857,12.0
run,-0.14044643418401725,0.06858303092712384,3.0
##rting,-0.14043081357624074,0.0,1.0
documents,-0.14025279295210438,0.0,1.0
Everyone,-0.14015304676865198,0.0,1.0
calling,-0.14011610070012134,0.2142774533369501,3.0
Don,-0.1395839277776427,0.2522894424007801,3.0
guy,-0.1392669421634304,0.0,1.0
##encies,-0.13922921915533026,0.0617723020581105,2.0
severely,-0.13850729556776925,0.0,1.0
burn,-0.138026508191891,0.05781811020897808,4.0
rhythm,-0.13778652910389003,0.2842925958904567,3.0
reveal,-0.13628736801702743,0.0,1.0
escape,-0.13624085384477547,0.0,1.0
##mit,-0.1359127423439599,0.2674456861146004,3.0
##co,-0.1358319333130455,0.18045208094475257,31.0
clerk,-0.1358256546426562,0.07071428917077972,3.0
rounds,-0.13563279837457748,0.25568922393353355,2.0
organization,-0.13533015051775696,0.027013574430957865,3.0
##nin,-0.13530638170279347,0.0,1.0
cases,-0.13525026188739075,0.269222897441311,19.0
##iving,-0.135244612239719,0.0,1.0
user,-0.1352350652247564,0.0,1.0
explanation,-0.13494435454084652,0.06736634530077353,4.0
printed,-0.1344397167766872,0.0,1.0
layers,-0.1342791159116164,0.0,1.0
picture,-0.1341472392144487,0.13502079864610123,5.0
##lined,-0.13390911110047,0.0,1.0
surge,-0.1331632229038717,0.0,1.0
Know,-0.13275333267688608,0.154112760336073,3.0
positioned,-0.13273937608769198,0.0,1.0
mistakes,-0.13245275140509935,0.0,1.0
document,-0.13238630720310787,0.1832136709177756,5.0
NO,-0.1321322200201309,0.38331461911275266,2.0
##sk,-0.1320578522070086,0.13742787935704315,2.0
##SS,-0.13177746808375065,0.05555698163096431,2.0
sorted,-0.13128045142320252,0.0,1.0
compatible,-0.13125291010261672,0.0,1.0
vulnerable,-0.1312004879348752,0.0,1.0
Cast,-0.13117786401561196,0.0,1.0
investigate,-0.13115083080480783,0.1739879677827672,3.0
practice,-0.1310594186604376,0.25101434118746724,20.0
stayed,-0.13076775185924405,0.0,1.0
grain,-0.13064630718881703,0.0,1.0
Would,-0.13013373879217036,0.10021465339062663,4.0
FF,-0.1300159919467728,0.0,1.0
Finding,-0.12989883387552428,0.0,1.0
##lines,-0.12979158481878328,0.0,1.0
##ete,-0.12935440397350728,0.20005370627986643,6.0
arrangements,-0.12932173012240028,0.0,1.0
depend,-0.12923346081815484,0.02450595119869725,2.0
greatly,-0.12886313135072516,0.0,1.0
ups,-0.12871006760274636,0.08013940218437882,4.0
discuss,-0.12855221687487609,0.1770836263777596,16.0
film,-0.1281179868777822,0.09011008637306556,2.0
combat,-0.12793541667452926,0.0465351888368277,2.0
sometimes,-0.12783850255171914,0.05235353700276721,3.0
##ogies,-0.12765404451487494,0.12441645556625733,5.0
##lore,-0.12752176867257187,0.0,1.0
careful,-0.12746913866446952,0.17630493180625953,5.0
Few,-0.12745325433874233,0.0,1.0
Ser,-0.12731665301988498,0.0,1.0
girl,-0.1268431385559236,0.0,1.0
Quiet,-0.12662849019598427,0.0,1.0
contribute,-0.12662085586348906,0.0,1.0
usage,-0.1263917811698298,0.0,1.0
psychiatric,-0.1260095364759046,0.2631529133313295,11.0
Eli,-0.1260030878996628,0.0,1.0
Episode,-0.12536810239098045,0.0,1.0
mini,-0.12495777315417488,0.18081845338857222,2.0
your,-0.12460643807483197,0.21171717942427695,54.0
OS,-0.12432141925717848,0.0966400698464446,10.0
remove,-0.12412395564333988,0.3338714136242467,2.0
##ition,-0.12380350663881579,0.13277596165822697,3.0
##IP,-0.12371853781482907,0.229232598431546,3.0
Large,-0.12334056850051957,0.0,1.0
identification,-0.12308051363474047,0.1918919344560139,7.0
security,-0.1230176702491462,0.0600602814458453,2.0
Better,-0.12273755429021649,0.0,1.0
fines,-0.12270125255089026,0.0,1.0
##ban,-0.12256866608762858,0.0,1.0
parent,-0.12234915194991046,0.08134855566865512,8.0
continue,-0.12202288932461872,0.1397922413768201,9.0
promotion,-0.1220124327267496,0.0,1.0
describe,-0.12157153451929492,0.13235956447344793,3.0
##vir,-0.12040377176784448,0.0,1.0
discussing,-0.120104951414108,0.20910748957461275,5.0
asks,-0.1200708761766706,0.07198997846832102,3.0
infancy,-0.12006810745595757,0.0,1.0
##ibi,-0.11995176328287027,0.0,1.0
justify,-0.11977735458706786,0.0,1.0
##bt,-0.11971395640204446,0.12604129855585455,2.0
basically,-0.11959499120342092,0.0576262350234212,2.0
##urage,-0.1194695577420833,0.06332371473598998,5.0
tools,-0.11933167948981822,0.2568223492976914,5.0
##gnant,-0.11899086870110306,0.0,1.0
rural,-0.11868679250898283,0.0,1.0
coverage,-0.11849788338330601,0.17092078276203615,3.0
simultaneously,-0.1180142615864169,0.2999477395181677,4.0
reviewing,-0.11745369409230176,0.10809634108110462,7.0
##SL,-0.11742826144085639,0.0,1.0
establish,-0.11733756639445042,0.08312263854201468,2.0
difference,-0.11720066331402614,0.0,1.0
advocating,-0.11710091939970217,0.0,1.0
##men,-0.11663009107417215,0.10288502944146892,3.0
maneuver,-0.11658010408407309,0.0,1.0
notions,-0.11585442309809776,0.0,1.0
effects,-0.11550162579293129,0.08128535769132074,2.0
precise,-0.11534760384829217,0.0,1.0
Quickly,-0.1153472865735317,0.05535677944937284,3.0
teaching,-0.11533233339123362,0.24378288653541272,19.0
DR,-0.11521384946063397,0.0,1.0
intermediate,-0.11504452781842064,0.0,1.0
Ultra,-0.11500379484530555,0.0,1.0
blanket,-0.11449120034549796,0.0,1.0
surely,-0.11442774401575986,0.0,1.0
Need,-0.1143585936255484,0.2817850569607327,26.0
injection,-0.11426936413032263,0.11491224404766984,4.0
collaborating,-0.11421641686726604,0.10595094068865164,2.0
instructed,-0.11401335498668035,0.0,1.0
concurrently,-0.11384261909957011,0.0,1.0
pads,-0.11370354487856867,0.0,1.0
presentations,-0.11360165059662494,0.14562980143212764,20.0
contacted,-0.1132177913274498,0.0,1.0
draw,-0.11320677681099298,0.1714097966911733,2.0
##UT,-0.11309835087101434,0.0,1.0
waited,-0.11271442661912207,0.0,1.0
##roved,-0.11265866549733333,0.1908866279391851,2.0
mandatory,-0.11226979472700782,0.0,1.0
formation,-0.11210023650083399,0.0,1.0
painting,-0.1118090831597303,0.0,1.0
When,-0.11160570188209079,0.0,1.0
depended,-0.11148262179922666,0.0,1.0
Listen,-0.1110399994803072,0.0,1.0
##phy,-0.11090936997194885,0.2197440243600388,3.0
instructions,-0.11018546248975504,0.2711921602334835,35.0
ben,-0.1101557860073506,0.039238594644891774,3.0
ON,-0.11002938787583014,0.0,1.0
crossed,-0.1098229261119021,0.0,1.0
notable,-0.10976267388165203,0.0,1.0
Will,-0.10959336093824608,0.12613876673194335,5.0
exceptionally,-0.10951152541824959,0.0,1.0
noticing,-0.10950341174734765,0.0,1.0
administered,-0.10943411745642266,0.20976176745896113,3.0
Consider,-0.10892245700740812,0.12986054300120026,12.0
au,-0.10859212373876802,0.0,1.0
hallway,-0.10856989754609232,0.0,1.0
push,-0.10850986572809189,0.11041726456680435,2.0
electrical,-0.10811843975759618,0.0,1.0
deliver,-0.1080959705299193,0.40207905366059066,3.0
##ested,-0.10804454948213121,0.171401955329902,4.0
lifting,-0.10802234734925559,0.0,1.0
reasonably,-0.10779918651260474,0.0,1.0
