,mean,std,count
OS,-0.35703364636702345,0.08127327808921246,10.0
##rns,-0.35551217510744626,0.0,1.0
compression,-0.35434982164190204,0.0,1.0
adding,-0.3489380766366508,0.0,1.0
Skills,-0.3460854880521607,0.0,1.0
Mostly,-0.3378258263191765,0.0,1.0
above,-0.3296671464405421,0.41617205540485425,51.0
bypass,-0.3288942273256031,0.0,1.0
balancing,-0.3276322953619036,0.0,1.0
alternatives,-0.32712558168692096,0.09646879316176975,2.0
forget,-0.32485330642495264,0.16042473498831167,3.0
reveal,-0.3213020757402526,0.0,1.0
establishing,-0.32080541223008,0.37475822587642466,2.0
plaster,-0.3204455349608544,0.0,1.0
Reason,-0.31455545916909133,0.23754322613416187,5.0
##gan,-0.31235096431279685,0.0,1.0
solo,-0.309430887952658,0.29170611550795283,2.0
simultaneous,-0.30900636252292546,0.0,1.0
escape,-0.3065451699866924,0.0,1.0
hot,-0.3064489233218703,0.0,1.0
##aut,-0.3059955972854764,0.0,1.0
incorporate,-0.3058234828797315,0.26352534969408453,2.0
documents,-0.30479929670555034,0.0,1.0
##uss,-0.3034890763557228,0.19282417123449477,37.0
variations,-0.3023876248865648,0.0,1.0
opportunities,-0.3011238454450281,0.0,1.0
34,-0.2995116715144518,0.0,1.0
frustration,-0.2992266849906307,0.0,1.0
gives,-0.29833326962196416,0.08248758029123646,2.0
carrying,-0.29732377526059967,0.0,1.0
##tly,-0.29711683305854825,0.0,1.0
texts,-0.2940950965241486,0.0,1.0
sensitivity,-0.29013881651357276,0.0,1.0
consider,-0.28962795866285757,0.16907776399059704,20.0
Came,-0.2876608756380617,0.0,1.0
strategy,-0.2876158771438861,0.21646499559968166,3.0
##ete,-0.28660235663008643,0.3242908222378525,6.0
participant,-0.2845667011838435,0.0,1.0
tuning,-0.28296473376158865,0.0,1.0
towards,-0.28266849416920575,0.0,1.0
bang,-0.2820344656269602,0.0,1.0
numb,-0.2818208540654198,0.0,1.0
reporting,-0.28175249812961434,0.0,1.0
Could,-0.2778645571378884,0.40392568738522794,3.0
soaking,-0.2776608350162384,0.0,1.0
Burr,-0.2775328074809406,0.0,1.0
feedback,-0.27605716445375283,0.3445816327569199,35.0
videos,-0.27576810491404563,0.0,1.0
Advanced,-0.2755849415858981,0.0,1.0
Investigation,-0.27550922548888457,0.0,1.0
##gled,-0.2744600918003907,0.0,1.0
try,-0.27408220638604525,0.2090331641983749,7.0
starts,-0.27346046479713404,0.0,1.0
tails,-0.2733893519829872,0.0,1.0
avoiding,-0.2722216195423964,0.0,1.0
cruiser,-0.26482795504623885,0.0,1.0
Remember,-0.26299388868689144,0.28998585829740786,21.0
briefly,-0.25965871790541356,0.0,1.0
Practice,-0.2576309654460751,0.0,1.0
suffering,-0.25677926175185767,0.0,1.0
occurring,-0.2556723707526809,0.0,1.0
remember,-0.25449975068458275,0.1783053702182099,7.0
wider,-0.2544375098726312,0.0,1.0
falsely,-0.25412585696597945,0.15345951109362319,2.0
disorder,-0.25184966691228805,0.3535907798706981,5.0
opposed,-0.2514616261700806,0.0,1.0
break,-0.2512192242592962,0.0,1.0
directing,-0.25087208084695534,0.19461733601422732,2.0
frequently,-0.2505031541381925,0.0,1.0
Managing,-0.25045897226489866,0.04430216477123897,2.0
##iving,-0.24903130546006852,0.0,1.0
##aa,-0.2486006289985063,0.0,1.0
cop,-0.24800704357888054,0.2213623211493624,2.0
peers,-0.2468966182213472,0.0,1.0
girl,-0.24673143425535224,0.0,1.0
personality,-0.24659945018151946,0.0,1.0
reminding,-0.24612415534216855,0.0,1.0
tune,-0.24506646278447378,0.0,1.0
encourage,-0.244240930760614,0.25122254636316294,5.0
##ION,-0.24381587722597337,0.0,1.0
flutter,-0.24347580526697038,0.0,1.0
setup,-0.2429979376088544,0.04546996358442283,2.0
video,-0.24245224654250622,0.0,1.0
intentions,-0.24188951294311062,0.045227939149315555,2.0
patience,-0.2412688208851081,0.32208220170947627,2.0
44,-0.24114286717145297,0.0,1.0
explicitly,-0.24056832967257502,0.0,1.0
should,-0.23989697735920337,0.19557899657294237,10.0
families,-0.23860896784439378,0.30111797685013253,6.0
upset,-0.23730051782900452,0.0,1.0
names,-0.23708865316805422,0.0,1.0
specialty,-0.23698688774403875,0.24934467560087376,2.0
covered,-0.23600735728176522,0.06587042703505194,3.0
##bis,-0.2349659076665523,0.0,1.0
future,-0.2346781195153665,0.17999029987244702,8.0
8,-0.23427783461353022,0.2563176603740558,4.0
collection,-0.2319360151168645,0.0,1.0
solve,-0.23152661335546532,0.0,1.0
##ogged,-0.23139303586493465,0.0,1.0
discussing,-0.23127324815090217,0.14613435587180942,5.0
mutually,-0.23091789101805435,0.0,1.0
##FB,-0.23005754759433972,0.0,1.0
dynamic,-0.22984488673504194,0.0,1.0
If,-0.22945987620954778,0.1847550441841447,6.0
Peter,-0.22931033408929008,0.0,1.0
switch,-0.22924540524619524,0.0,1.0
##mission,-0.22833069155070132,0.0,1.0
MC,-0.22763650662114324,0.0,1.0
ranges,-0.22715341786311163,0.0,1.0
roughly,-0.2270092137649588,0.0,1.0
tying,-0.2247418276565532,0.0,1.0
##rises,-0.22465237556349474,0.0,1.0
socially,-0.2244331358944255,0.19353956643790207,3.0
recommended,-0.22428025394818582,0.17892928757492774,3.0
request,-0.22418950118190611,4.139935567211428e-05,2.0
news,-0.22407694828254288,0.3036753791235506,3.0
##cie,-0.22199231093267013,0.13778075860999153,4.0
ensuring,-0.22190450772747775,0.24571612965322268,4.0
64,-0.22128373038608584,0.0,1.0
Wasn,-0.22121113547389454,0.0,1.0
birth,-0.2210798911764942,0.10856351355456054,2.0
unsure,-0.22074885481973341,0.12732447344356798,2.0
DD,-0.22071583984749893,0.17033461644184586,16.0
Images,-0.2175735621647812,0.0,1.0
##iovascular,-0.21666247692315393,0.0,1.0
addressing,-0.21572017046683117,0.0,1.0
listen,-0.21489964091197153,0.0,1.0
Learning,-0.21445889680833743,0.054163415358337394,3.0
##ded,-0.21433680647146364,0.0,1.0
bringing,-0.21328395481505194,0.0,1.0
eating,-0.21230022816808997,0.1562561019405137,2.0
description,-0.21225285482640827,0.0,1.0
##fying,-0.2115238562808433,0.0,1.0
agree,-0.21075018617675437,0.0,1.0
okay,-0.21023666480685818,0.0,1.0
accepts,-0.20937826386948252,0.0,1.0
edges,-0.2090943790502036,0.0,1.0
##met,-0.20896469821169208,0.0,1.0
tape,-0.20883952245937965,0.0,1.0
##ob,-0.2086058039969574,0.0,1.0
See,-0.20797554849480784,0.1471842124445216,19.0
gets,-0.20778025944244272,0.0,1.0
preference,-0.2072092678337653,0.0,1.0
manifest,-0.20672537980168335,0.0,1.0
transition,-0.20611775861281,0.0,1.0
organize,-0.20544225356385085,0.14039600476113281,3.0
pause,-0.20527607212282362,0.2190072261801257,2.0
##fuse,-0.2047703016050441,0.0,1.0
Quiet,-0.20452931804663563,0.0,1.0
Fall,-0.20429578523059289,0.34397571064468113,2.0
crisis,-0.20357346404178467,0.0,1.0
mandate,-0.20331947070364517,0.0,1.0
#,-0.20295150045489757,0.20816795016323242,5.0
interpretations,-0.2025427162650822,0.3413177885754913,2.0
##gable,-0.20226488600953016,0.0,1.0
stuck,-0.20218332226505217,0.019217350653890963,2.0
Planning,-0.20057654246815879,0.0,1.0
sit,-0.19959701803082616,0.0,1.0
intermediate,-0.19949640039047808,0.0,1.0
##unity,-0.19913403739598662,0.0,1.0
bothered,-0.19887735672666162,0.0,1.0
learn,-0.1986619026623178,0.22364264222913935,27.0
Goals,-0.1986158895645754,0.0,1.0
achieving,-0.19797275208512152,0.0,1.0
##ails,-0.19728928640422144,0.0,1.0
##hat,-0.19601273494337254,0.0,1.0
generally,-0.19580981564023567,0.0,1.0
think,-0.19578400973687177,0.21817680365846884,16.0
Present,-0.195615477999309,0.15807897564979287,4.0
proportion,-0.19544236726735134,0.0,1.0
dropped,-0.19526459836499271,0.0,1.0
Still,-0.19525327896048952,0.07253090322085647,3.0
integrate,-0.19502899673126362,0.021258426698417984,3.0
varying,-0.1948934775485924,0.0,1.0
hit,-0.19478613011120716,0.16889875328116769,2.0
##has,-0.19449167956831415,0.0,1.0
##PL,-0.19317958991779635,0.0,1.0
warrant,-0.19231433167430337,0.2032214324191524,2.0
extreme,-0.19064345199447688,0.16629926425755973,2.0
##roach,-0.1900173367036744,0.10010158800919629,4.0
targets,-0.1898512640108158,0.0,1.0
Keep,-0.1894537384056675,0.5145926960740214,6.0
priorities,-0.18935897677794178,0.16239281432021108,6.0
##glass,-0.18912417110624,0.0,1.0
liberty,-0.18867585721477684,0.0,1.0
##yan,-0.1884736493100394,0.0,1.0
Rat,-0.1883875415112025,0.011342211585678968,2.0
##sul,-0.18836696780379905,0.0,1.0
wary,-0.18801110520365216,0.0,1.0
Its,-0.18729165581763926,0.1361378023248135,2.0
sorting,-0.18699677596370912,0.0,1.0
hard,-0.18659447421385464,0.175419991437018,12.0
herself,-0.18586458336458325,0.0,1.0
always,-0.18578322227332336,0.17331601143883738,11.0
apply,-0.18541427758554302,0.09324262119875859,4.0
brain,-0.18536348033215033,0.07714972653612935,4.0
asks,-0.1843643725710414,0.041940705630303526,3.0
Davis,-0.18429647345793154,0.0,1.0
shortly,-0.18407235029842528,0.0,1.0
##sume,-0.18405639688596284,0.0,1.0
comforting,-0.18401616994624706,0.0,1.0
impending,-0.1836506759030075,0.2273244833803278,2.0
##vo,-0.18342187597577347,0.04292130688986079,2.0
##ad,-0.18337611445557148,0.10693677557188988,2.0
Quite,-0.18329920491184812,0.02973223186511631,2.0
##reta,-0.18329307685378718,0.0,1.0
methods,-0.182930902018044,0.17064540733286232,3.0
57,-0.18291962827590916,0.15229425738725091,2.0
Too,-0.18290353321572478,0.24012335410266292,7.0
flip,-0.18260040546159742,0.0,1.0
concurrently,-0.1823509572802882,0.0,1.0
tease,-0.18151260020519022,0.0,1.0
##aton,-0.18095904431528265,0.0,1.0
rarely,-0.1809557888935693,0.0,1.0
Disc,-0.1804816999197348,0.14268112056748145,38.0
got,-0.18040890529345752,0.25046640368540146,12.0
layers,-0.18027731773913264,0.0,1.0
Except,-0.17947612209088168,0.15172445759709974,5.0
keep,-0.17897261695392913,0.342454525778201,15.0
##ific,-0.17865427850310506,0.0,1.0
struggling,-0.17845449939947564,0.0,1.0
##plating,-0.17774030147667302,0.0,1.0
might,-0.17760727556797457,0.0,1.0
relaxed,-0.17587755251745707,0.0,1.0
turn,-0.17542229727782646,0.0,1.0
establishes,-0.17469674432311427,0.0,1.0
caught,-0.1740454241879695,0.0,1.0
difficulties,-0.17402995779126107,0.0,1.0
##lem,-0.17236885133593222,0.0,1.0
crisp,-0.1722912072534467,0.0,1.0
##ien,-0.17169845245084586,0.0,1.0
focusing,-0.17086186095411846,0.05946942974154162,2.0
##lities,-0.17085861003477054,0.0,1.0
##ously,-0.17069471377813417,0.0,1.0
##gg,-0.1704272312250194,0.10372747795398193,4.0
Organ,-0.17034732073355086,0.016724331869147832,2.0
##worthy,-0.1692901681515467,0.06850191589964424,2.0
trait,-0.16878037704580845,0.0,1.0
##ition,-0.16876253333853,0.07422853771342142,3.0
guidelines,-0.1686027559353265,0.21949356297288966,6.0
unrelated,-0.16849917314208607,0.006799208258283493,2.0
crushing,-0.16800975455407435,0.0,1.0
load,-0.1678401483598533,0.09797639500644142,3.0
anticipation,-0.16776052749227577,0.11045949280973257,3.0
patterns,-0.1672889790599618,0.06027372407607489,3.0
##over,-0.16717319699210378,0.22243039906163556,16.0
emphasis,-0.16637775774792457,0.0,1.0
##dox,-0.1659215204963954,0.0,1.0
let,-0.1656536547830543,0.08503018262979962,4.0
relax,-0.16554284443882375,0.0,1.0
##lean,-0.16542891378394334,0.0,1.0
Would,-0.1654118248217999,0.3513337086479377,4.0
Trust,-0.16538585186430127,0.08219508353113593,2.0
awake,-0.16424670050187362,0.04954623935790376,2.0
ensures,-0.1640139896493679,0.4041835960739134,2.0
CB,-0.1629514185772309,0.0,1.0
corrected,-0.16239672078550188,0.0,1.0
##titis,-0.16202471780943745,0.1250395195891258,2.0
mean,-0.16174743105273826,0.0,1.0
##erd,-0.16158709721508036,0.0,1.0
sense,-0.16151831380288428,0.15090170741348974,11.0
##cial,-0.16138432463868355,0.1702496168670872,5.0
understands,-0.16069059617140424,0.3369200238960294,2.0
seem,-0.1597069898175208,0.0,1.0
administration,-0.1596791666386305,0.07757032288315702,5.0
depend,-0.15961326654126803,0.13723484426113838,2.0
once,-0.15900517269097902,0.15610054794167785,11.0
circumstances,-0.15897099786700003,0.2560098824159135,5.0
pleased,-0.15833072217100894,0.3376707244246438,3.0
##rne,-0.15796600893922133,0.0,1.0
regard,-0.15784036777135452,0.0,1.0
reminded,-0.15776782945458456,0.32246036014702234,4.0
stand,-0.15767258160358344,0.0,1.0
##we,-0.1567117828648923,0.15157895175969674,4.0
##lance,-0.1560635903061371,0.0,1.0
approach,-0.15581458004184326,0.24186301413331682,141.0
Right,-0.15575480845137038,0.22189204649806119,2.0
potassium,-0.15569459392034374,0.0,1.0
things,-0.15567670636008393,0.15577545677117058,8.0
lose,-0.15421089523665166,0.17899147643778834,2.0
##ytic,-0.1540220595578731,0.0,1.0
Long,-0.15312949965754702,0.1298518840196224,2.0
proceeding,-0.15303202043316957,0.0,1.0
your,-0.15292130524282413,0.16927707406855727,54.0
usage,-0.15195575970991845,0.0,1.0
about,-0.1519053001000205,0.18741858167404513,67.0
material,-0.15161595705976544,0.0,1.0
must,-0.1511703449604239,0.14292860706220314,2.0
works,-0.15106831921674913,0.044713540234028154,5.0
watching,-0.1505139434189598,0.0,1.0
##ban,-0.15037614758939688,0.0,1.0
reviewing,-0.1502477893716687,0.33809660639813743,7.0
##mpo,-0.14992305888562069,0.12374857094467127,4.0
bread,-0.14962939766847488,0.06841266540052827,4.0
##AT,-0.14960425526388269,0.0,1.0
bored,-0.14958554112609043,0.0,1.0
stepping,-0.14956906723143315,0.0,1.0
##men,-0.1486111936796039,0.1708724231584416,3.0
leadership,-0.14860933949226776,0.23855154714161972,14.0
cautious,-0.14853673217792052,0.0,1.0
Talk,-0.14783145273186885,0.03719706745754315,3.0
repeating,-0.14781588464458487,0.0,1.0
near,-0.14736757868813705,0.07097881481399587,2.0
insights,-0.1472702625879762,0.1149361672535162,2.0
items,-0.14701599066481372,0.0,1.0
largely,-0.14692189414201226,0.05461306335551083,2.0
Read,-0.14687942118499184,0.08631595101949607,2.0
##lop,-0.1468685047245504,0.0,1.0
DR,-0.14678046211666035,0.0,1.0
types,-0.14667634739516155,0.19602298607408314,2.0
##NG,-0.1462611157383767,0.0,1.0
##CS,-0.14616519488108318,0.1277159026651629,2.0
blanket,-0.146137695226937,0.0,1.0
disturbance,-0.14613535742972755,0.0,1.0
intro,-0.14496293657912382,0.0,1.0
adults,-0.14480300383723893,0.0,1.0
##CE,-0.14393459121484722,0.08146998027806825,12.0
Seems,-0.14388313927159935,0.021652444380819605,2.0
quicker,-0.14318411399775904,0.0,1.0
<,-0.1431433421388132,0.04181682024300297,2.0
View,-0.14297991736201346,0.0,1.0
##tant,-0.14289263699681115,0.0,1.0
infancy,-0.14285394442917257,0.0,1.0
tasks,-0.14274334906895006,0.18736192316011166,6.0
global,-0.1426520979193218,0.0,1.0
returning,-0.14230197327723484,0.0,1.0
##mit,-0.14219334640793907,0.19502570554928525,3.0
assert,-0.14216320753620065,0.0,1.0
##ivate,-0.1411137698750835,0.0,1.0
voluntary,-0.1410150889712189,0.06946729877284763,2.0
31,-0.14095167369241446,0.09551311242481937,2.0
useful,-0.14093194304470533,0.04776430667385362,2.0
competing,-0.14088114879782868,0.06610520434117569,3.0
loudly,-0.14058263966017093,0.016648943520062992,2.0
trick,-0.14012803251883185,0.0,1.0
police,-0.13943321477842718,0.0,1.0
dynamics,-0.13933871401564724,0.09230516912982897,3.0
##ital,-0.1389106621919708,0.16582294621215404,2.0
##urage,-0.13849681513289114,0.3407132633136045,5.0
pat,-0.13846182904683602,0.0,1.0
Save,-0.13843185314798853,0.0,1.0
En,-0.13827936935654384,0.22953861685829985,14.0
##iq,-0.1379570238986603,0.12244468791809131,2.0
engaged,-0.13731520809283382,0.0,1.0
presents,-0.13731112719565108,0.16659631264552274,6.0
Be,-0.1371431191422812,0.10090798557905321,3.0
previous,-0.1366904512475347,0.11609244324011699,12.0
observing,-0.1364851898399949,0.01661603223119406,2.0
ways,-0.13641055817493933,0.158177076261437,4.0
distract,-0.13637402604840587,0.15460020728433152,3.0
difference,-0.13603393534940417,0.0,1.0
stayed,-0.1360131535360582,0.0,1.0
leave,-0.13594519987869547,0.063906376892419,5.0
##so,-0.13531014129104055,0.0,1.0
want,-0.13523812193910045,0.19957655651045697,6.0
##post,-0.13494371749261208,0.03825706381425077,2.0
Background,-0.13481985865269525,0.0,1.0
half,-0.13476125722648105,0.0,1.0
##ories,-0.13473215323572915,0.0,1.0
midway,-0.1345000772566442,0.0,1.0
##ced,-0.13423522595936102,0.1282873141888839,5.0
dollar,-0.13410818782113623,0.0,1.0
##mot,-0.13399309977761212,0.0,1.0
Got,-0.13368100057664647,0.1956305378833315,6.0
pending,-0.1332829438791114,0.017905761845907663,2.0
Thank,-0.13299640468585092,0.0,1.0
order,-0.13292426445924496,0.14974266492263769,18.0
foster,-0.13288319978581364,0.08502220088016486,2.0
decent,-0.13237091786258898,0.0,1.0
Resident,-0.13167957057031057,0.2360950134235584,36.0
dealing,-0.1313788880343469,0.11179478492943538,7.0
To,-0.13017060885903836,0.22819706183278718,5.0
direction,-0.12975103307964403,0.2888147958643845,11.0
amazing,-0.1297298214797073,0.0,1.0
thing,-0.12960970577487205,0.0,1.0
condition,-0.12954150656687788,0.2187395356785767,6.0
##DR,-0.1290813012541497,0.0,1.0
interactions,-0.12898680634799511,0.052160121014790395,3.0
you,-0.12898370136944862,0.12351415444180634,77.0
benefits,-0.12896663573302672,0.12730536184197513,3.0
##IS,-0.12857010328097235,0.0,1.0
involve,-0.1282061012345609,0.08672021152001798,2.0
Structure,-0.12808958770308623,0.0,1.0
Now,-0.12795656308211337,0.15610134597030845,3.0
relation,-0.1277411453630095,0.0031628855028884464,3.0
##ins,-0.1276704436143112,0.0,1.0
blocks,-0.12729099926020082,0.025743306917399688,3.0
##ME,-0.12720844117790772,0.0,1.0
girls,-0.12718113139925408,0.0,1.0
##5,-0.12692696403150613,0.22257905829205377,3.0
##VE,-0.12690682465878417,0.0,1.0
conclusions,-0.12680733367037203,0.0,1.0
##ut,-0.12657152529770077,0.1683602807211105,3.0
scattered,-0.1263802805326932,0.0,1.0
##3,-0.12633630091341186,0.06898183145274529,3.0
surveys,-0.12584513645366452,0.25569983085335696,5.0
commit,-0.1255369355171925,0.0,1.0
Without,-0.12552405893907415,0.29266149169277245,2.0
##z,-0.12525396517200146,0.0620640022007663,2.0
ambiguous,-0.12500662293262044,0.0711932775173565,2.0
whenever,-0.12493987400330167,0.2835488486134624,2.0
Takes,-0.12468138616608261,0.09637002789178588,2.0
Cut,-0.12401738764770326,0.0,1.0
##na,-0.1236652014741249,0.13736130148129766,7.0
uncertainty,-0.12319280579099208,0.17218402718203535,4.0
address,-0.12273313974307117,0.29315086600314594,2.0
Make,-0.12272201754324803,0.1731404607962672,7.0
##nts,-0.12266455719649372,0.0,1.0
##4,-0.12231629672591046,0.07647065687227789,4.0
##licit,-0.12197154133387927,0.12219558694931346,2.0
differentiate,-0.12184568615173867,0.0,1.0
run,-0.12159619357764116,0.14046942307874177,3.0
##ls,-0.12150394987939829,0.1953569857706202,6.0
##phe,-0.12138586573915536,0.015994927828674017,2.0
rational,-0.12120714614889253,0.12491362249188562,5.0
thoughts,-0.12109779317653051,0.0,1.0
##rrel,-0.12109235509369563,0.0,1.0
##ients,-0.12080350883561523,0.0,1.0
##aus,-0.12080076102709196,0.0,1.0
making,-0.11998128888453581,0.1775823497639819,27.0
braced,-0.1194796358016578,0.0,1.0
stepped,-0.11942616309280624,0.027806957808435027,2.0
##cilla,-0.11942283034161316,0.0975792049911453,3.0
42,-0.11892148338540974,0.05217564716600938,2.0
concepts,-0.11870328751894887,0.21721067755225315,4.0
bit,-0.118575310828083,0.17980275318976205,13.0
##lles,-0.11836727075801017,0.0,1.0
utility,-0.11835502576021566,0.07791090782790305,6.0
preceding,-0.11781446433555426,0.0,1.0
Next,-0.11747124729448832,0.11045421862070208,3.0
Mention,-0.11733281702919371,0.0,1.0
submitted,-0.117016148568832,0.09413864464175267,2.0
pull,-0.11695108361440941,0.0,1.0
shooting,-0.1168224454831085,0.2898079650076899,5.0
My,-0.11647851020205131,0.1841249652979673,5.0
particular,-0.11640582298849038,0.07787310791163035,3.0
progressive,-0.11637112919360326,0.24106479535340078,3.0
breathing,-0.11611138462137856,0.07420947013982662,2.0
##WA,-0.11603943964245067,0.15672833239337833,3.0
##zing,-0.1153893139414837,0.1801703052798116,6.0
overwhelmed,-0.115243511488237,0.0,1.0
criticism,-0.11513418555586914,0.0,1.0
tip,-0.11497323320372363,0.07051782498893101,2.0
script,-0.11466774327259723,0.0,1.0
behavioral,-0.11465076407180108,0.06987266842279063,2.0
freezing,-0.11460631974941506,0.14227091274819376,2.0
##ino,-0.11459033974609434,0.04791642846687333,2.0
exams,-0.1144304558401651,0.03716646776658995,2.0
##ust,-0.11441505712899049,0.18393806001597887,3.0
talked,-0.11417084704065183,0.20699574436268717,10.0
Just,-0.11397604837620012,0.0,1.0
anxious,-0.1139656984692018,0.23265624558952586,8.0
chief,-0.11395136747130834,0.1238672057888761,3.0
how,-0.11346464183413467,0.233722485914809,40.0
discuss,-0.11341759235762552,0.18525298557508604,16.0
coming,-0.1131131634350177,0.20508160528482605,4.0
keeping,-0.11304774954509761,0.15852048083940956,8.0
beta,-0.11296974906875518,0.1412066369941375,2.0
nausea,-0.11294968746661876,0.1003569041727471,4.0
interviewed,-0.11259435944892204,0.0,1.0
importance,-0.11258164284102717,0.18033000670160043,8.0
##gy,-0.11243901438617214,0.10511101423791325,2.0
gases,-0.11226708133127565,0.0,1.0
Bow,-0.11215056974504492,0.0,1.0
days,-0.11209066856828034,0.055799601387622744,2.0
masked,-0.11205480808040742,0.0,1.0
parents,-0.11164079502611479,0.16127192830741643,5.0
voiced,-0.11160076752123146,0.08423715301846005,2.0
kiss,-0.1115332639375433,0.0,1.0
Blu,-0.11131001957915135,0.034376196997828935,2.0
67,-0.11122217502534062,0.0,1.0
##dy,-0.11090317490761636,0.23541853471587268,6.0
introducing,-0.11042857963953057,0.0,1.0
regularly,-0.11036416110113165,0.0,1.0
##hia,-0.11018787470481899,0.0,1.0
arrangements,-0.10991317446066776,0.0,1.0
ever,-0.10989950120090038,0.057937116878640664,3.0
trying,-0.10982471366658275,0.06533011371184172,3.0
adapt,-0.10960336914962807,0.0,1.0
fill,-0.1092848292742421,0.05516388327406177,2.0
different,-0.10909515338783086,0.1401991455776827,21.0
##oso,-0.10883457755163888,0.05055945198982828,4.0
bias,-0.10880590601895583,0.018440000359481554,2.0
probe,-0.10880172996443922,0.10436867937165571,5.0
when,-0.10859933171854146,0.2105306265573432,69.0
##overs,-0.10852156274289104,0.055654485047646966,3.0
fears,-0.10808296936439832,0.0,1.0
careful,-0.10797756329243698,0.19429982129722087,5.0
Interest,-0.10785541296792138,0.22649346057057024,3.0
##ising,-0.10779970968689455,0.0,1.0
conversations,-0.10778448270343703,0.02434912884818506,2.0
emphasizing,-0.10767488605834379,0.05130092551435149,2.0
effort,-0.10728526716692795,0.25410192520976155,6.0
Laura,-0.10721405241532489,0.0,1.0
collected,-0.10716511818590968,0.0,1.0
pick,-0.10707187921555,0.155783402560802,6.0
Ty,-0.1069295045298622,0.04447504915703837,4.0
##vis,-0.10691517115447945,0.004914158359910811,2.0
choice,-0.10688886561531459,0.23096778809878107,16.0
Main,-0.1068662886818048,0.1796750360505726,3.0
Have,-0.1067313561633574,0.0,1.0
bottles,-0.10671337048739585,0.0,1.0
AK,-0.10666818128631703,0.1336836701618669,2.0
like,-0.10648224616025513,0.2066127602412264,13.0
shifts,-0.1064152826178361,0.034259879188045225,2.0
will,-0.1062898027987264,0.13914821596675173,35.0
sitting,-0.10590288581589477,0.09352133658291327,2.0
monitors,-0.10576232556063547,0.0,1.0
##cho,-0.10542920885922571,0.2847056114585561,4.0
since,-0.10525589978012925,0.11678027531576013,5.0
spur,-0.10523864129083733,0.0,1.0
Need,-0.10523668503146275,0.27883583859917616,26.0
effects,-0.10518784636538336,0.03613948079381709,2.0
##om,-0.10517291013307097,0.11348291043970665,6.0
usually,-0.10470290431552522,0.0,1.0
translate,-0.10464575623733405,0.0,1.0
Help,-0.10463990395683415,0.11959448485258951,4.0
practiced,-0.10459918611195576,0.05400883168133888,2.0
chosen,-0.1043866670152188,0.0,1.0
getting,-0.10431929247007794,0.19133641109324082,23.0
Preliminary,-0.1042799582122235,0.0,1.0
##avi,-0.10395113036612771,0.0,1.0
actually,-0.10381024114694132,0.15805076346538732,3.0
injection,-0.10343539287445741,0.09783768406326342,4.0
Box,-0.10339727650391126,0.09272919116939603,2.0
yes,-0.10312737091739438,0.0,1.0
synthesis,-0.10284846066857124,0.016070902376000583,3.0
timeline,-0.10272834801441277,0.0289009430262597,3.0
differences,-0.10272498190117425,0.0,1.0
Later,-0.10260865004287445,0.0,1.0
##dating,-0.10244155059626815,0.09170040382040984,3.0
speech,-0.10242628872787271,0.0,1.0
##lator,-0.10232783922019417,0.0,1.0
logical,-0.10215232238195354,0.15902082510164184,4.0
