,mean,std,count
perfectly,-0.263272588585641,0.24839224423848463,3.0
##erve,-0.26321573957549194,0.1278605405089135,6.0
##IB,-0.26243817781774686,0.05806656870523251,2.0
resolve,-0.26208192873381747,0.0,1.0
exposed,-0.2615166977140974,0.0,1.0
##sion,-0.26102542576316795,0.3345619265173199,2.0
efforts,-0.2601560914714874,0.0,1.0
sinister,-0.25879549311534833,0.0794156065900283,4.0
caste,-0.2584124445278391,0.08238685641350511,2.0
Wade,-0.2582922405254709,0.0,1.0
negotiated,-0.2581921496309706,0.0,1.0
floor,-0.25777414696015993,0.0,1.0
##rification,-0.25761686930466876,0.0,1.0
connected,-0.25738718751680795,0.0,1.0
dynamic,-0.2572962502729103,0.0,1.0
scoring,-0.2568433623897699,0.22524684435833778,2.0
survey,-0.25662065572533155,0.23106817700762286,11.0
circulation,-0.25479736887292426,0.0,1.0
together,-0.2547438690059293,0.31725937491647094,6.0
repaired,-0.2546946940275786,0.29556911117746765,4.0
Independent,-0.25420427903259774,0.3367741704285332,48.0
psychiatrist,-0.25368915553704696,0.28385649518231987,2.0
checking,-0.2535469770509748,0.0,1.0
pressures,-0.2525898206740924,0.0,1.0
intermediate,-0.25253481731150496,0.0,1.0
Know,-0.25227742224305877,0.10779525986049344,3.0
mac,-0.2509024952919804,0.0,1.0
booked,-0.2508239025100036,0.0,1.0
historical,-0.2507859690183905,0.03978014195991776,3.0
masked,-0.25019518403077123,0.0,1.0
lo,-0.2501750410028294,0.0,1.0
surveys,-0.25014516290159994,0.17263167248285366,5.0
deep,-0.249979995375735,0.1877943869033901,2.0
gather,-0.24958362986860946,0.29278296191362124,2.0
##uma,-0.24919717510146658,0.17972469554194564,8.0
connection,-0.24823456516111908,0.0,1.0
unique,-0.24755162231520397,0.0,1.0
##stal,-0.2469369169569539,0.25230409565961176,10.0
Follow,-0.2469150289779754,0.23594784974733024,11.0
##ES,-0.24602529626098063,0.19395317120647154,2.0
trait,-0.2459937810609755,0.0,1.0
preliminary,-0.24541311035314076,0.0,1.0
motor,-0.24534351017695644,0.0,1.0
##formed,-0.24491644124431894,0.227173289505718,30.0
arranging,-0.24360200855589745,0.2698858208184626,4.0
interpretation,-0.24345447294435266,0.21159265281584697,15.0
inputs,-0.243397129955072,0.0,1.0
reconciliation,-0.2425744596195873,0.0,1.0
methods,-0.24218636826234163,0.1222478505509253,3.0
cap,-0.2420080934816688,0.0,1.0
Otherwise,-0.2413379190892186,0.1589011871970356,8.0
dig,-0.24120865505928277,0.24914782951926598,2.0
edges,-0.2411116399521773,0.0,1.0
utilized,-0.24098543958086285,0.17650613866245474,3.0
guide,-0.24089093500831996,0.20655187210454995,4.0
gives,-0.24059018201493954,0.013959859505060013,2.0
passive,-0.24030180480505325,0.0,1.0
assessments,-0.24012765925584326,0.29180977452864254,21.0
reliable,-0.2401116880650497,0.16154038771206852,7.0
preceding,-0.23964535248423083,0.0,1.0
Seems,-0.2387217539095187,0.2828579654477189,2.0
materials,-0.23820895653816324,0.3095608588423983,8.0
gentle,-0.23806649409715272,0.2063221343750897,5.0
incorporating,-0.23795776095815432,0.045936652154863616,3.0
Advocate,-0.23753236383196452,0.0,1.0
ensuring,-0.23732034025728632,0.157212447842901,4.0
remember,-0.23714503321816066,0.20508867405550868,7.0
packing,-0.23678905111473586,0.0,1.0
surrounding,-0.236765724271189,0.0,1.0
cm,-0.23656249093420412,0.2124155677335471,4.0
allowing,-0.23652758387605877,0.24752966211172617,2.0
Role,-0.23650826118943474,0.0,1.0
lumber,-0.23557080774855746,0.0,1.0
sources,-0.23535575557831936,0.14697449142356328,4.0
dog,-0.23533228315848514,0.29905635306351763,2.0
accurately,-0.2351874088219939,0.1710076759906051,5.0
solving,-0.23513366096873484,0.1867295020734416,2.0
lace,-0.2350301548424622,0.3193025215173105,37.0
capable,-0.23491493888899032,0.17045530262454078,2.0
Miles,-0.2341734740909866,0.0,1.0
Them,-0.2341188301908979,0.09626006407644165,5.0
devised,-0.2337136228707398,0.0,1.0
AR,-0.2336736155172047,0.05303773656075675,2.0
tip,-0.233109670187083,0.06402880919730171,2.0
straightforward,-0.23285217130644167,0.0762731749438945,3.0
relationship,-0.23247737510721989,0.0,1.0
##ndi,-0.23215639356043918,0.19686697787538227,2.0
Led,-0.23150737871525817,0.15152029619297458,2.0
##que,-0.23147580828818315,0.0,1.0
touch,-0.2312496044034434,0.1474016021005894,4.0
whole,-0.23119538594245997,0.15987394196851737,4.0
personnel,-0.23081221771295576,0.32982573326076103,2.0
depended,-0.2307096823670261,0.0,1.0
Lac,-0.23033436997906742,0.13756967001234688,4.0
View,-0.23002470758831461,0.0,1.0
collaboration,-0.22990123931882417,0.017557174256731742,2.0
inquiry,-0.229746708407342,0.0,1.0
##ision,-0.22954466433964962,0.0,1.0
helpful,-0.22920682967294448,0.19383464619755533,6.0
##ilized,-0.229062574812624,0.0,1.0
##rov,-0.2289839742028792,0.0,1.0
grain,-0.228740208752016,0.0,1.0
independent,-0.22868827629420577,0.27978625556775194,30.0
Established,-0.2285823281824464,0.0,1.0
assumptions,-0.22847063235707354,0.0,1.0
##lamp,-0.22817496884887165,0.0,1.0
##ht,-0.22814124781011183,0.2220673250282442,2.0
demonstration,-0.22728457850748035,0.0,1.0
manner,-0.2260359502941575,0.1826342737898124,22.0
pet,-0.2250776277481802,0.0,1.0
Bet,-0.2247280271565264,0.0,1.0
##ening,-0.22458291716363354,0.006612012160537847,2.0
Fine,-0.22450633125652364,0.016939354988983454,2.0
##form,-0.2244511314876649,0.32639755598146597,3.0
afterwards,-0.2243624311738808,0.1567230166985461,3.0
NH,-0.22409599194298485,0.0,1.0
reducing,-0.22408875871658746,0.07289521707743976,4.0
adapt,-0.22396204694499192,0.0,1.0
readily,-0.22377863855562405,0.11498895930302676,5.0
break,-0.2234326287378493,0.0,1.0
Again,-0.22339524653203127,0.0,1.0
##ifies,-0.223083006360101,0.0,1.0
knows,-0.2229544747378662,0.2311254998502655,3.0
pushing,-0.22271271149026245,0.15504628776320892,4.0
stayed,-0.2224617907670451,0.0,1.0
analyze,-0.22202890213537882,0.0,1.0
##NG,-0.2220101618552957,0.0,1.0
Review,-0.2217091534022174,0.19218552947063744,8.0
infection,-0.22114068521170505,0.16552112513466383,10.0
Excellent,-0.22049320826428173,0.2589946674935308,184.0
reminding,-0.2191512434425025,0.0,1.0
##PL,-0.2189328047998472,0.0,1.0
simulation,-0.21885168288230875,0.03707932859316046,2.0
command,-0.218722150266082,0.11521124415187972,2.0
special,-0.2182709521457602,0.22751258758822165,3.0
sharing,-0.21796066282674767,0.0,1.0
elbow,-0.2176821608175336,0.18887296205082704,4.0
slab,-0.21767326624887587,0.15010264283249797,4.0
organ,-0.2175949156622607,0.313016490171178,2.0
students,-0.21735069861117162,0.41188246707282505,3.0
Red,-0.21689833058996827,0.13995156625685837,14.0
controlling,-0.2166160187817775,0.0,1.0
conducting,-0.21634337169109077,0.0,1.0
method,-0.2160925365383501,0.17328229932581568,11.0
drainage,-0.21602831031223624,0.18316164742466853,6.0
organization,-0.21552254187027578,0.17653674091360064,3.0
interaction,-0.21552221716784625,0.21317568843705498,8.0
Sound,-0.21528216038880651,0.2544576697561428,3.0
##ques,-0.21527552184195134,0.0,1.0
cu,-0.2149921881071687,0.0,1.0
residents,-0.21479580274596727,0.13622154917696536,7.0
committed,-0.21444130945579357,0.0,1.0
establishment,-0.21394056829708005,0.0,1.0
Patel,-0.21311755590260142,0.0,1.0
ROM,-0.2128827661319431,0.0,1.0
takes,-0.2126901519800855,0.251518709522235,2.0
perform,-0.21212921507575896,0.2763486086973611,23.0
##lly,-0.21183230107928055,0.0,1.0
##rner,-0.21134164253420962,0.10144249106066426,3.0
maintain,-0.2112761798594205,0.1374519206982381,4.0
principles,-0.21125697242553027,0.32290998024261247,5.0
##sities,-0.21093515804199076,0.0,1.0
le,-0.21045260189062398,0.1242201634005165,2.0
Deal,-0.21017307506841867,0.11171501924440382,3.0
advocating,-0.20968473864098147,0.0,1.0
explanation,-0.209552467802546,0.09886132490068546,4.0
reduce,-0.2093212748973266,0.23025403077034434,5.0
anchor,-0.20926402508042508,0.14491734531929512,3.0
settling,-0.20915390215648003,0.0,1.0
starts,-0.2091354009036811,0.0,1.0
directing,-0.20909159705958277,0.10882125230357889,2.0
Set,-0.20864962301549714,0.09947917228458221,5.0
mold,-0.20852148913938054,0.10721617042964557,3.0
##aw,-0.20842231277044035,0.0,1.0
axis,-0.20841274013532657,0.0,1.0
##ific,-0.20838818244877452,0.0,1.0
pleasure,-0.20837571376577527,0.1676411474333759,3.0
implement,-0.20751798424937934,0.2232193888493626,2.0
##onized,-0.20724635225721222,0.0,1.0
kept,-0.2068588727148031,0.152518340250547,6.0
##lude,-0.2068497637178982,0.10848099419706632,2.0
indirect,-0.2068310277240527,0.05721523567866782,2.0
Thor,-0.2066869019260625,0.210005941018017,45.0
translation,-0.20576310593608355,0.27667631039195595,2.0
##bed,-0.2056498800328025,0.240656154064966,3.0
agents,-0.20485881884706805,0.19773798677983687,4.0
rules,-0.20482013540032326,0.11366896364719613,7.0
delegate,-0.20477515148938014,0.0,1.0
ABC,-0.20441520137391947,0.05897106618738403,6.0
holding,-0.20431428533048307,0.052753485394868294,2.0
Complex,-0.2041148415087802,0.21483464499843166,22.0
##ture,-0.20408352102512162,0.2992333886073727,15.0
roughly,-0.20373726853863422,0.0,1.0
examination,-0.20366035578320463,0.2954867244533302,25.0
landmarks,-0.20350187685337237,0.31049775218298725,8.0
implemented,-0.20331388606050457,0.0,1.0
Cut,-0.20319175007786924,0.0,1.0
goes,-0.2028110225625617,0.0,1.0
position,-0.2027248824232038,0.2156057064978779,9.0
Ser,-0.2025593039267382,0.0,1.0
confirmation,-0.20251261108014396,0.08320929749826901,2.0
Minor,-0.20244772857372487,0.08383848731093387,3.0
Rapid,-0.20209190333276653,0.04071565434218516,2.0
monitors,-0.20196461726816392,0.0,1.0
organizational,-0.20151739285709214,0.0,1.0
aren,-0.20132496362207147,0.0,1.0
chose,-0.20114210434624724,0.1831982281662395,8.0
perfect,-0.20110944379534143,0.2869672995063177,3.0
central,-0.20018117830024346,0.16393256041863666,13.0
Mini,-0.20011014866724502,0.18969817889442153,4.0
pod,-0.19993639930497514,0.0,1.0
LP,-0.19982409001878418,0.3473305662893087,19.0
##ilated,-0.1986859339441367,0.15553861132360774,2.0
##esi,-0.19861127817287633,0.00730987392837272,2.0
instructed,-0.19840180880464814,0.0,1.0
sheath,-0.1979489031244285,0.0,1.0
##spective,-0.19730852410457178,0.0,1.0
Pre,-0.1972739460237313,0.14478000622626963,5.0
delivery,-0.19701393582635682,0.34323130704352667,17.0
Det,-0.19699132729215593,0.1419401872293407,6.0
##lide,-0.19693408794923578,0.2520961638822153,5.0
provision,-0.1968174700535208,0.0,1.0
Breaking,-0.19672291151003604,0.0,1.0
##cognition,-0.1965404460951005,0.019844475134937367,2.0
manipulation,-0.196216754479007,0.2196444018416459,2.0
satisfactory,-0.19606143394128428,0.0,1.0
Sit,-0.19565730566350395,0.0,1.0
disclosure,-0.19514511318456607,0.0,1.0
Goals,-0.1949213144895411,0.0,1.0
drawn,-0.19487871829476286,0.014975719875543692,2.0
running,-0.19451429639478574,0.2610896961250993,8.0
utilizing,-0.19433510978951463,0.2121973484213581,4.0
integrate,-0.19361462341451188,0.14066100426424663,3.0
trusted,-0.1923337420598247,0.0,1.0
prompting,-0.1920866928963805,0.18243521899746795,60.0
inserted,-0.19174802350129,0.32709445414295785,9.0
investigations,-0.19164906225500916,0.26816493004907666,59.0
backs,-0.19162757525047275,0.0,1.0
component,-0.1912479262320118,0.18925558663381958,2.0
Quickly,-0.19076463860243575,0.3013649958663974,3.0
simply,-0.19060306017185744,0.0,1.0
##uda,-0.19053627732407472,0.3288886181482387,3.0
maneuvers,-0.19039263506059975,0.13097916062820578,2.0
Junior,-0.19028427598203862,0.03683798200457748,2.0
##ger,-0.18924040575461276,0.0,1.0
initiate,-0.18923962495030444,0.16860239751180284,5.0
##ves,-0.18914148247200446,0.0,1.0
gap,-0.18901569237669189,0.0,1.0
tips,-0.18900527886442484,0.16837074264538876,9.0
Na,-0.18893363660107504,0.2106809349990447,4.0
Ra,-0.1887781618717554,0.19719828193810357,4.0
create,-0.1886912411443883,0.15068372154325543,4.0
correctly,-0.18849147000012395,0.2154555181352629,10.0
adjacent,-0.18816579560725935,0.0,1.0
criteria,-0.18779313562913597,0.2332256143541965,8.0
