,mean,std,count
Too,-0.2373294101153989,0.10568394992638805,7.0
steady,-0.2373125237436839,0.07787432121644076,4.0
developed,-0.23696510240471338,0.1848613231571711,9.0
discovered,-0.23686273295820415,0.0,1.0
##gan,-0.23660824991653548,0.0,1.0
##tated,-0.23658482064963596,0.10031351412755256,6.0
pu,-0.2364869886861049,0.12166776261585162,10.0
Critical,-0.2363523436893169,0.04152909332749975,2.0
following,-0.23584777554125677,0.1446461279332823,6.0
located,-0.23572098421896726,0.03739767120751232,2.0
##eur,-0.2353362253908798,0.15172579387917257,5.0
##tics,-0.23531851913422389,0.0,1.0
highly,-0.23487014871014444,0.0,1.0
showed,-0.2344926344150477,0.09334923488479357,10.0
##tured,-0.23443081226607687,0.10096915912617796,4.0
##lem,-0.23441682399578706,0.0,1.0
response,-0.23430143747754087,0.07458340042270055,3.0
Clinical,-0.2340798539750376,0.015382485292139564,2.0
Complex,-0.233975304638778,0.1445735637349144,22.0
##rn,-0.2339178576047481,0.3490986529899694,2.0
opposed,-0.2337360730473239,0.0,1.0
despite,-0.23372502826299782,0.1354787045999945,10.0
emerge,-0.23361233557664748,0.14221921303466076,11.0
skill,-0.23358406432181383,0.10714428028755409,14.0
delayed,-0.23309493293173203,0.06404914151414844,3.0
##lot,-0.23268954414072468,0.006531470772306605,2.0
coordination,-0.23255607216254598,0.11229714893249731,4.0
pneumonia,-0.23248370532905127,0.2216361138689857,11.0
Clearly,-0.23226060390988112,0.023034402128282686,2.0
infection,-0.2321378766969512,0.14702958595837667,10.0
withdrawal,-0.2318928864881297,0.21628877310831257,11.0
chronic,-0.23128478280948678,0.22744065774368488,11.0
requirement,-0.23119461884584774,0.05055015293450427,2.0
injuries,-0.23118744872595184,0.1400913189399917,11.0
##ei,-0.23116466326295682,0.0,1.0
transplant,-0.2304949248579247,0.0,1.0
##cca,-0.23025191062820796,0.20176364023409538,3.0
component,-0.22967092449064838,0.021132375852985913,2.0
##ently,-0.229189059856989,0.0,1.0
Found,-0.22880994495595508,0.0,1.0
abnormal,-0.2286753047050351,0.2498292918460492,7.0
##athy,-0.22847619605807318,0.0,1.0
got,-0.22845038511999652,0.16814330384428672,12.0
appeared,-0.2281847094290904,0.0,1.0
##ised,-0.22779506304074584,0.09450224558915526,3.0
good,-0.2267941746235235,0.22453233169920309,280.0
explores,-0.22671432102378825,0.0,1.0
Has,-0.2266034368429472,0.056252692632913374,5.0
active,-0.2265487230170377,0.1917798993071638,4.0
##ative,-0.22640941550507088,0.140362025827733,3.0
##dden,-0.22631118416897425,0.0,1.0
##function,-0.2262939993420984,0.0,1.0
identified,-0.22628887541469248,0.210604808198151,48.0
small,-0.2261515465587335,0.07833141039069547,6.0
frequent,-0.22603161925786483,0.0,1.0
setup,-0.225711785853215,0.08605866525981748,2.0
Gus,-0.22554566827682274,0.0,1.0
positively,-0.22540204215502033,0.0,1.0
##rification,-0.22512507427169295,0.0,1.0
##smo,-0.22510972615424465,0.0,1.0
localized,-0.22498979429427013,0.07940769546081648,2.0
##ogen,-0.22493477979934348,0.0,1.0
placement,-0.22484409509039174,0.15741112874417107,19.0
availability,-0.22472086728227217,0.08125433368287957,2.0
successful,-0.2247185354502234,0.20153230813416495,21.0
acute,-0.22427966429258755,0.1595456010253845,43.0
handle,-0.22396174590144957,0.0,1.0
positive,-0.22379365760495154,0.18211163295453997,11.0
adjustment,-0.22358721332220033,0.0,1.0
evidence,-0.22294914317373654,0.2563540190782815,8.0
examined,-0.22271507616205377,0.07883140118080965,2.0
lap,-0.2226684743799945,0.0,1.0
Save,-0.22266715670997342,0.0,1.0
subtle,-0.22263941939577575,0.08819399059496309,8.0
close,-0.222505468455931,0.09330084077280662,9.0
early,-0.22247007426485435,0.11139096965115726,26.0
pet,-0.22235065522964292,0.0,1.0
unable,-0.2221551105886858,0.06707876180058094,2.0
##ries,-0.2219916508985454,0.15331521894592448,2.0
##verted,-0.22186762492178094,0.08932430115928819,3.0
##ifer,-0.22171539027302584,0.0,1.0
##ry,-0.22170811597221796,0.15460580072318517,8.0
Eva,-0.2216907122547579,0.0,1.0
new,-0.2215830260450305,0.1415211309527869,25.0
managing,-0.2215591553226283,0.15654697756740152,31.0
##rations,-0.2210896648832907,0.1734299942839453,6.0
involved,-0.2204720929239516,0.09464411612564752,16.0
##eca,-0.22023567324415047,0.16811833762534234,3.0
objective,-0.22013086800752546,0.1404164378175281,3.0
followed,-0.21972755929709972,0.12737896415442168,11.0
disorder,-0.21955330817806534,0.26566927562883536,5.0
compartment,-0.21951059408542267,0.0,1.0
return,-0.21941250734449164,0.052668651395731444,4.0
##sponsible,-0.2190928729857977,0.0,1.0
loss,-0.2189848246171838,0.06638115930376277,4.0
function,-0.21890234463480027,0.09258409925382864,3.0
##pox,-0.21885630106505877,0.10605073835522687,5.0
manage,-0.2184483049004319,0.12523092760568516,48.0
injury,-0.2182950615053173,0.16998152354088167,37.0
##ail,-0.21817309574544091,0.08056298754436275,2.0
##ximal,-0.21776473548960235,0.03601946216870423,2.0
multiple,-0.2174139726671902,0.12984969185905543,57.0
limited,-0.21712297231444566,0.11474576221135444,5.0
involving,-0.2170263569428715,0.13401945392829748,3.0
##SA,-0.2169843555847665,0.15444610018082644,3.0
actions,-0.21662720493048102,0.09041722556982733,3.0
foot,-0.2164848520536454,0.259540783025202,2.0
least,-0.21648102992101723,0.0,1.0
##cis,-0.2162607347167521,0.0,1.0
pursued,-0.21620691700103056,0.0,1.0
clinic,-0.2160431651002735,0.24855615074852566,8.0
solving,-0.21536301356434082,0.24614384720637872,2.0
Episode,-0.21529039309421819,0.0,1.0
rapidly,-0.21478388193339248,0.07928149724203584,4.0
threatening,-0.21474691166171858,0.0683479154254438,3.0
Manual,-0.2140621084971306,0.0,1.0
toxicity,-0.21390454128774658,0.09574813443165918,5.0
##d,-0.2138240859337886,0.15012996511798213,138.0
tolerate,-0.21354278576126817,0.020180384920743765,4.0
##vide,-0.21346162671432767,0.09830529363760197,10.0
above,-0.21331930950146077,0.48785191471399064,51.0
functioned,-0.2132947217883975,0.11559436661940822,2.0
Ski,-0.21313036481754563,0.17771635891754525,3.0
transferred,-0.2129815224925537,0.0,1.0
Essential,-0.21270984659507175,0.0224362265363703,2.0
visual,-0.21201705992526168,0.13113815062081566,6.0
With,-0.21181293295852838,0.09660803263024233,5.0
##sk,-0.21168298823536436,0.09564386930388363,2.0
supported,-0.21166767203491166,0.005775376115299255,2.0
extracted,-0.21158413031228673,0.0,1.0
level,-0.2115549628397243,0.10790032820396668,50.0
problems,-0.21141357893450205,0.10921644356021737,6.0
score,-0.21128250778802826,0.10478914486863232,6.0
##fused,-0.2110495623388915,0.0,1.0
recognition,-0.21104686458319483,0.15041930764289071,17.0
skull,-0.2110290808102965,0.0,1.0
##ile,-0.21091872671874592,0.10692172325970829,10.0
tuning,-0.21091728428903828,0.0,1.0
messed,-0.2107635525529974,0.0,1.0
supplies,-0.2104232439810264,0.006412986818174912,2.0
admitted,-0.2101627541270836,0.11575055952945962,13.0
ed,-0.21015211434224387,0.09165719057611939,10.0
service,-0.21002615841356698,0.10120777290880184,16.0
operative,-0.2100146713843658,0.0,1.0
Thank,-0.20983951750131016,0.0,1.0
##tine,-0.20944670410763844,0.0,1.0
##mal,-0.20934894705677226,0.04695874136430776,5.0
whom,-0.20912445216162523,0.018837800724195428,2.0
except,-0.20905754004659052,0.13456506948265667,3.0
seizure,-0.20885422644318813,0.14849974308595792,10.0
noted,-0.2082062810867024,0.08700351612256385,5.0
dig,-0.20819126601884272,0.18569729901685575,2.0
##ular,-0.20818066479606892,0.0,1.0
par,-0.20815621640255325,0.14554085071077819,3.0
intervene,-0.20812187478378988,0.04806148800266934,3.0
arranged,-0.20809279020634827,0.10324906684872935,29.0
generated,-0.20807405324285985,0.0,1.0
##ated,-0.2079812378952787,0.07669635637748126,21.0
traumatic,-0.2077842283045785,0.008251719292426865,2.0
ill,-0.20773692374894456,0.12442123445386129,22.0
pod,-0.20766327218932704,0.0,1.0
History,-0.20732491652965188,0.10515399068854978,3.0
facilitated,-0.20707182925465845,0.00618662730390164,2.0
started,-0.20696068572819734,0.11157402608726599,13.0
given,-0.20694755947925386,0.22338436860930158,45.0
thy,-0.20679446224850176,0.0,1.0
identifying,-0.20674255481706807,0.0939953361298551,7.0
##gie,-0.20674121948616814,0.0,1.0
stones,-0.20636599969315525,0.0,1.0
gentle,-0.20623770478840964,0.21324294872408553,5.0
##rem,-0.2060395192919755,0.13565627935804137,7.0
succeed,-0.20599276919728482,0.0,1.0
##end,-0.20590280971773414,0.14875588882372812,6.0
suicide,-0.2054694316148613,0.1022317023802536,3.0
shortly,-0.20541530598556157,0.0,1.0
occurred,-0.20521969756188554,0.004551942097271305,2.0
smooth,-0.2052174085009594,0.1088605445766571,6.0
provision,-0.2051718992641852,0.0,1.0
feedback,-0.20489482080727597,0.16224798796658715,35.0
identify,-0.20463187844036945,0.06397822770966172,13.0
bottle,-0.2044753847619496,0.0,1.0
##essed,-0.20445799888293692,0.0,1.0
##sse,-0.20440160713711575,0.07289228691070153,7.0
temperature,-0.20433162778353176,0.0,1.0
management,-0.20430168579263455,0.16536433008913484,305.0
scope,-0.20420480770452282,0.2100882362423072,5.0
+,-0.20398495899415928,0.11554111765124389,20.0
printed,-0.2039756502391932,0.0,1.0
surgical,-0.20369273413855934,0.15496613081219368,10.0
##drome,-0.2036886267831572,0.06747758784215689,5.0
##iology,-0.20367518342421562,0.12572901344159879,18.0
##teral,-0.20347774236320762,0.07857362576038704,10.0
Unfortunately,-0.20346767024816703,0.0816913960073803,2.0
skills,-0.20314273580947068,0.1731696720087582,62.0
##tur,-0.20290614169546034,0.1413442889429749,18.0
compromise,-0.20285412332442448,0.029881973699307784,4.0
laboratory,-0.2028229838500831,0.0,1.0
##note,-0.20282164479764384,0.0,1.0
stable,-0.2024473545278754,0.12233467963986606,16.0
reassuring,-0.2024049529510396,0.06439505183330411,4.0
##bing,-0.20227046204227808,0.0,1.0
##cation,-0.2022547846626488,0.0,1.0
relating,-0.20213181599346805,0.2761125021022163,2.0
wounds,-0.20203598056920521,0.0,1.0
##bla,-0.20197837220715192,0.0,1.0
acquired,-0.20178209596775543,0.027633262490553923,3.0
##rgent,-0.20176230165598882,0.0,1.0
connected,-0.20147365700117972,0.0,1.0
assistance,-0.2014103333734153,0.12036198846674506,30.0
dramatically,-0.20139990452090606,0.011702220793533433,2.0
##lly,-0.20118673194307465,0.0,1.0
displaying,-0.20087361939446938,0.0,1.0
dangerous,-0.20072586578907892,0.18310307667557058,4.0
focal,-0.20058163018737707,0.10628010738386025,4.0
properly,-0.20041934447440568,0.15743111959661438,2.0
##hage,-0.20029797022798948,0.032049985757806265,2.0
im,-0.20028919925216257,0.05721069105463402,3.0
nicely,-0.20023645302804494,0.03286626576798553,2.0
##ads,-0.2001799151915295,0.0,1.0
awake,-0.2000778571326181,0.11366957883531624,2.0
##tted,-0.20002936176381444,0.0,1.0
##ari,-0.19981796349035597,0.0,1.0
##logist,-0.19973162451261536,0.0482816532177998,6.0
showing,-0.19954316222713853,0.09954720610982298,2.0
em,-0.19951138325051007,0.11478694471015678,13.0
40,-0.19934852009864976,0.0,1.0
pocket,-0.1993069480985811,0.0,1.0
expanded,-0.19929951420866168,0.0,1.0
abilities,-0.1992846874859304,0.0,1.0
##vis,-0.19925690482873265,0.008377613842863882,2.0
superb,-0.19922441013248268,0.2170071921025145,2.0
Again,-0.19892411447635308,0.0,1.0
adequate,-0.19889882544634685,0.06185484803889781,12.0
single,-0.19874993605358995,0.1207743347142307,5.0
Well,-0.19874134497621965,0.339453536084769,63.0
Also,-0.19844703608779285,0.106858693062323,13.0
lost,-0.19834762012985446,0.04780938312630448,2.0
##rosis,-0.19834232877496139,0.07827734082449002,6.0
injured,-0.19822312621090818,0.11697783501051363,3.0
def,-0.19818445841104493,0.11587869725836458,6.0
##tory,-0.1980934575143147,0.0,1.0
##oped,-0.19799940330369156,0.1584396027187016,8.0
aided,-0.19796577036298196,0.0,1.0
##layer,-0.19789295496514642,0.0,1.0
##cite,-0.19766509004401428,0.0,1.0
witnessed,-0.1976193552972355,0.0,1.0
pleasant,-0.19753295054643846,0.0,1.0
high,-0.1975087000523221,0.1193973303816543,16.0
system,-0.1973571377616442,0.09377122523215446,4.0
enable,-0.19726542100077288,0.0,1.0
attained,-0.19715357909536785,0.0019123718767922876,2.0
##ous,-0.19612312518799926,0.06320916414390657,7.0
structured,-0.19590253991232445,0.06341157874593312,3.0
resolve,-0.19577845253180629,0.0,1.0
light,-0.1957212673032809,0.0,1.0
##etic,-0.19560790347070403,0.11288198251469236,8.0
##biotic,-0.1955901464041458,0.05486389373043949,7.0
##EL,-0.19541525096537302,0.0,1.0
