,mean,std,count
##uce,-0.31123652069788477,0.11997770459826478,5.0
##ficient,-0.3111889674704806,0.1046538969560628,4.0
children,-0.3110720494253931,0.0652973621934572,6.0
providing,-0.31044504104290954,0.0804975081631358,6.0
calmly,-0.3096233359650514,0.0,1.0
##CE,-0.3093119940235261,0.1655010420393117,12.0
allowing,-0.309294112451985,0.03495896981393998,2.0
Would,-0.3091298925973055,0.1322170437996008,4.0
picture,-0.3089952013934211,0.06194355289143529,5.0
##fully,-0.3086102472465606,0.22263902116111928,8.0
Low,-0.3081927814549588,0.14357719446681377,2.0
convincing,-0.30774498801528677,0.0,1.0
expanded,-0.3073969812580642,0.0,1.0
##iving,-0.30739082873030843,0.0,1.0
stage,-0.3067806652096104,0.14075839138272875,5.0
Lu,-0.3066199528805557,0.0,1.0
station,-0.30660132156523934,0.027779884568379654,2.0
closure,-0.3061231419702388,0.15004403106120462,9.0
critically,-0.3059394855348186,0.1354569418233616,17.0
##marks,-0.3054912872598483,0.0,1.0
Nurse,-0.305466407064062,0.23097013659029034,3.0
provided,-0.30544332297714205,0.10876497157461247,32.0
roughly,-0.30479619796532875,0.0,1.0
isolation,-0.30478603662445036,0.06700128150366279,2.0
Too,-0.3046549002751235,0.2784413081317092,7.0
keen,-0.30459798566339996,0.110034069721116,6.0
##nta,-0.3044644729678539,0.06949827575514053,5.0
contributing,-0.30442978056590614,0.02574488663048774,2.0
Cha,-0.30389889333861636,0.14551407511860576,8.0
share,-0.3038141496317072,0.02098504642682795,4.0
Created,-0.3037143912469296,0.0,1.0
advocated,-0.30283296686378103,0.08781766074791243,5.0
threatened,-0.3026560339081442,0.0,1.0
Fr,-0.3021051536417956,0.02982760004056137,2.0
line,-0.3015407709305948,0.12221591881680534,23.0
actions,-0.3013456629215866,0.15147588438698661,3.0
positively,-0.30115323072374933,0.0,1.0
Advanced,-0.3006987084807964,0.0,1.0
Nice,-0.3005986989543059,0.2900375106604487,5.0
Direct,-0.30058952484274554,0.0,1.0
Made,-0.30036067481537415,0.12601347678547603,5.0
concurrently,-0.30022166697938674,0.0,1.0
Cover,-0.30017111970126414,0.13842662230997432,2.0
nicely,-0.29961571413313237,0.08436537828901122,2.0
Peter,-0.29930026928354697,0.0,1.0
advocate,-0.29882865552068155,0.08185556439987048,3.0
Younger,-0.29860694505616703,0.0,1.0
whom,-0.29792152500662505,0.0022526068707958424,2.0
helped,-0.2977639586559934,0.061610002108092435,13.0
obvious,-0.2976060559674778,0.0,1.0
created,-0.2975948384572817,0.06305825145582204,3.0
player,-0.2975783524535283,0.0,1.0
##lities,-0.29742556865637354,0.0,1.0
##last,-0.2974116403102714,0.0,1.0
##fuse,-0.2968667641458608,0.0,1.0
development,-0.2966516461450179,0.06428745806061237,2.0
physiology,-0.2966480716495357,0.1294664707970501,4.0
formation,-0.29634563895955973,0.0,1.0
comfort,-0.2963401596712967,0.01686177998626648,2.0
giant,-0.2958450463414151,0.0,1.0
threatening,-0.29574138183509774,0.07033668081741119,3.0
decline,-0.2955544047410741,0.0273989789262771,2.0
Safe,-0.2954393644891021,0.26120251495839764,12.0
revision,-0.29525054866854844,0.0,1.0
lift,-0.2952212040768999,0.21627096019232347,3.0
Complex,-0.2951287015395302,0.2256560072931376,22.0
availability,-0.2941841604927388,0.049120479369181944,2.0
levels,-0.2941626652942167,0.09672575785918143,2.0
extreme,-0.2932006090211588,0.18663964849843243,2.0
booked,-0.29280884181691125,0.0,1.0
evident,-0.2922777543694767,0.041648043771652654,2.0
##ility,-0.2916087738734576,0.005908775437514918,2.0
induction,-0.2915423555724808,0.0,1.0
effective,-0.2913416019200532,0.1349138172478307,5.0
Uncle,-0.29118395050213697,0.15169335546488902,2.0
Ra,-0.2910068721576208,0.06206687933633169,4.0
##blast,-0.2907479526899646,0.0,1.0
suggesting,-0.29057718066554045,0.0,1.0
##ef,-0.29050750513463475,0.15125813376393046,4.0
ha,-0.29050750445826073,0.0,1.0
ul,-0.2904972583536699,0.018365480461903977,2.0
adults,-0.2899483817086752,0.0,1.0
controlling,-0.2893281875064253,0.0,1.0
Lady,-0.2891791525966548,0.0,1.0
dramatically,-0.2890085509535525,0.01599012142415998,2.0
ensured,-0.2884909863960943,0.06584340257795165,11.0
Review,-0.28847878580120745,0.24960967152274594,8.0
##ilization,-0.28809379218987496,0.1141403277794192,6.0
Mother,-0.2880119412605061,0.0,1.0
established,-0.28764570860843225,0.11293275564450084,5.0
Given,-0.28759843035530874,0.03690454053546291,2.0
profound,-0.2873831846266682,0.04794164761486845,2.0
Pro,-0.28672012012314685,0.14307079014717736,37.0
credit,-0.2865925451973368,0.0,1.0
scar,-0.28623451914522574,0.0,1.0
Trust,-0.2860030067659529,0.010480383431258816,2.0
Always,-0.28585634004167065,0.12201549158688813,3.0
Co,-0.2857077496716014,0.15448235893218917,36.0
mandate,-0.28559615444627684,0.0,1.0
cultures,-0.28554706398137875,0.035686109982925145,4.0
Su,-0.28527051963884154,0.2216512700143435,10.0
giving,-0.28516259199124966,0.16618576663045515,7.0
amongst,-0.2851268413408117,0.0,1.0
##ologies,-0.28470187181114903,0.0,1.0
involved,-0.28431607066646497,0.14899833854011285,16.0
potassium,-0.284147669539844,0.0,1.0
guardian,-0.28411986620445767,0.0,1.0
methods,-0.2837880942000258,0.024393160203566352,3.0
family,-0.28369483403697676,0.15347502106091468,76.0
digits,-0.2833859203668822,0.0,1.0
factor,-0.2829764799167178,0.07862646154676108,2.0
Solid,-0.28270350025088564,0.24925691637511524,15.0
So,-0.2823101606174594,0.01016934010402093,2.0
tertiary,-0.28214746268920776,0.0,1.0
##plating,-0.28208135984372773,0.0,1.0
particularly,-0.28196593491253946,0.08992613524156962,3.0
living,-0.28180230425920044,0.08562552943110212,4.0
##phy,-0.28174676589707187,0.22029448327123102,3.0
##led,-0.2809160761204478,0.15016758157554036,7.0
build,-0.2808084141273885,0.14765038440495876,2.0
trait,-0.2807466309168794,0.0,1.0
Did,-0.28071121450896885,0.1819028911955574,64.0
tough,-0.28061228788233494,0.0,1.0
##vable,-0.2805363862600104,0.15659312534638684,3.0
Monitor,-0.2802331333011744,0.15815526832643034,2.0
##LL,-0.2802138313372629,0.0,1.0
FF,-0.28003762860304393,0.0,1.0
principles,-0.27986097225002365,0.1462427088236129,5.0
causing,-0.2790802200334157,0.059468685146987166,3.0
hot,-0.2790561429959295,0.0,1.0
implications,-0.27900671165134255,0.0,1.0
Early,-0.2789720149848944,0.029224074111163886,2.0
packing,-0.2789554005180005,0.0,1.0
wary,-0.2787399522590413,0.0,1.0
##bal,-0.27868978385356774,0.19327349453747225,14.0
kiss,-0.2783377495099784,0.0,1.0
explored,-0.27814435899491086,0.08205253708782641,2.0
grasp,-0.27799500907744845,0.04313542991883382,2.0
Ma,-0.27729934624252983,0.024061931886636106,2.0
manages,-0.27720393742188887,0.17304031390654506,3.0
Plan,-0.2770912273862804,0.12807190645605593,4.0
##location,-0.27708832825542906,0.18359253255499128,12.0
material,-0.2770215704292705,0.0,1.0
ensures,-0.2767266961748093,0.019539974211075867,2.0
Lead,-0.2764774132444162,0.0,1.0
digit,-0.2761665841702827,0.010491634994586801,2.0
highly,-0.2760583731675453,0.0,1.0
readily,-0.2758488413569296,0.061308239482328206,5.0
opportunity,-0.27555036341202827,0.15145783152917178,14.0
combined,-0.2754016280547613,0.0,1.0
protected,-0.275361984123974,0.03673349491977103,2.0
Post,-0.2753041298866508,0.09573546701493928,3.0
##owed,-0.27529696087097577,0.0,1.0
braced,-0.2751849965677688,0.0,1.0
##ded,-0.2745634902747648,0.0,1.0
closed,-0.2744913080166253,0.13991559759706473,8.0
finishing,-0.2733678556727611,0.0,1.0
Effect,-0.27313352314640366,0.10019172301204167,6.0
surrounding,-0.27273067652487876,0.0,1.0
ring,-0.27213986545655766,0.12422882494816535,3.0
placed,-0.27178768010163445,0.12182834318910192,7.0
criteria,-0.2712947147488174,0.048527597291597946,8.0
Doing,-0.2711787109397131,0.16858895343592933,9.0
properly,-0.2711263817182144,0.04203868316612559,2.0
Wasn,-0.2709032269019034,0.0,1.0
specialists,-0.2706282258758315,0.0,1.0
##solidate,-0.2706004248891452,0.0,1.0
critical,-0.2701011359396472,0.13871379467465064,12.0
tip,-0.2699995021213436,0.10709947355646021,2.0
##throp,-0.26961898494396735,0.0,1.0
understood,-0.2692151876978544,0.11577252447108037,7.0
signs,-0.2691509875016056,0.07622378263978674,4.0
organ,-0.2690020070958829,0.19913326890900035,2.0
Success,-0.2686921291494653,0.16075963037312896,13.0
Goals,-0.2683396527176783,0.0,1.0
tube,-0.2678039102932365,0.1339860405833638,20.0
able,-0.2674361085677688,0.15033411100410424,159.0
building,-0.26726397166091803,0.07004814956363657,2.0
preparation,-0.2672618611990471,0.1280738815374395,6.0
concerned,-0.2671700926549936,0.10073197919101169,4.0
clearer,-0.26712659443053943,0.020951768185833844,2.0
pro,-0.2669009700829917,0.16446325585595398,60.0
staff,-0.2667258807953622,0.1265912475443238,54.0
component,-0.2666954592131978,0.12388130506320091,2.0
mature,-0.2666419100403253,0.0,1.0
importance,-0.2665015417300215,0.11969033895356467,8.0
mask,-0.2663554802516979,0.14767505023030705,4.0
mom,-0.2662813742171294,0.1432342498552797,2.0
Se,-0.26608999737286554,0.21190145685205442,10.0
bones,-0.26591185363293457,0.0,1.0
until,-0.2652515747190931,0.11204498287795107,5.0
reveal,-0.2649274846134485,0.0,1.0
massive,-0.26479489011070245,0.09317190056209938,3.0
Quite,-0.26476090032224575,0.1862348411999797,2.0
##listic,-0.2641902843569688,0.0,1.0
history,-0.2641302393615621,0.11499860642183879,142.0
compromise,-0.26386170330053466,0.025097820375207004,4.0
lot,-0.26334163525235527,0.11057798281986125,4.0
procedures,-0.26316016276578286,0.16286003921391506,19.0
larger,-0.2631196482143395,0.0,1.0
##pox,-0.2628981505664026,0.10467218005707175,5.0
psychological,-0.26279556114606967,0.0,1.0
vascular,-0.2626313918798321,0.10173181727050092,5.0
reminding,-0.2624513354253371,0.0,1.0
engaged,-0.2621913618230089,0.0,1.0
Ch,-0.26190569818167425,0.0,1.0
preceding,-0.26173839396135484,0.0,1.0
function,-0.26164483035333064,0.04681520318934085,3.0
##sta,-0.2615611567168388,0.0,1.0
##fication,-0.2614370929964481,0.0371519786898802,3.0
##mentation,-0.2612091384030827,0.0,1.0
securing,-0.260836370249529,0.0,1.0
measurements,-0.2608144261588409,0.0,1.0
##ced,-0.2606146312601939,0.12437468959875984,5.0
posed,-0.2606088853018262,0.0,1.0
achieve,-0.26035766274283334,0.08046803336617664,5.0
form,-0.26032444370664015,0.06918238892690642,4.0
Higher,-0.2601645952124123,0.0,1.0
clinical,-0.2601301609105108,0.11077730752517603,59.0
maintained,-0.2601156503383788,0.0,1.0
Can,-0.260059218465917,0.20899264184949626,5.0
achieving,-0.25992483154385815,0.0,1.0
offered,-0.2598967086413984,0.05556895417857005,2.0
##storm,-0.25976683882648216,0.0,1.0
bacterial,-0.259766194821702,0.02639164171001518,2.0
maintain,-0.2596168539467403,0.022802756226082306,4.0
Gen,-0.25961127311615795,0.0,1.0
flap,-0.25958341320990125,0.0,1.0
##logist,-0.2594319811454548,0.10635215267779419,6.0
##ema,-0.25939232147047764,0.18211658783136966,6.0
Cap,-0.25914376143068674,0.010807338432826497,2.0
sources,-0.2588689245346463,0.03523394542736059,4.0
objective,-0.258507520420545,0.02889261347152758,3.0
##llen,-0.25823752722846255,0.07916882901452914,8.0
dangerous,-0.2581841713682816,0.1922190151454278,4.0
teasing,-0.25801695266766606,0.0,1.0
value,-0.2579963741014809,0.0,1.0
involvement,-0.2578617690194179,0.09260452050735181,11.0
recommendations,-0.25782197992085043,0.0,1.0
tuning,-0.2575306646069073,0.0,1.0
agreement,-0.2571027304455683,0.0,1.0
treating,-0.25707934101909274,0.0,1.0
data,-0.2570469800459042,0.114585682426374,4.0
reduce,-0.2569059723762816,0.05847546406211206,5.0
gases,-0.25677240100960974,0.0,1.0
conclusion,-0.2567381644356525,0.0,1.0
enabled,-0.2567077470546523,0.0,1.0
create,-0.2566457711744858,0.04267882543715795,4.0
benefits,-0.2566270412427411,0.03466282577341849,3.0
##fected,-0.25618731676842665,0.0,1.0
dental,-0.2561615277007269,0.10753220738035536,4.0
Just,-0.256083185062484,0.0,1.0
Quickly,-0.2559418777470232,0.05513443619215254,3.0
cord,-0.2558169137855614,0.06991710814934698,5.0
save,-0.25576477608715287,0.03911014933136206,2.0
##ilize,-0.25567450793659263,0.0,1.0
cut,-0.25542686899590855,0.003587906855293088,2.0
positioning,-0.2552703120065592,0.10619712271402876,13.0
awards,-0.2551400687843773,0.0,1.0
goal,-0.25513909721215183,0.0,1.0
##eds,-0.25507038657171,0.09530423045837784,7.0
professional,-0.2543709436050764,0.0867180277799342,12.0
competing,-0.2542824873906025,0.06616827858477159,3.0
Staff,-0.2542507817130156,0.0,1.0
commented,-0.2540410051367412,0.024670387827223916,2.0
assessing,-0.2540174926870647,0.140202130516835,21.0
press,-0.25393195729518353,0.14581925511595117,4.0
well,-0.2539202775352435,0.13751264959639745,313.0
observe,-0.25362978708120626,0.06539503224482385,3.0
convinced,-0.25359451138742634,0.11594692565976024,2.0
##nin,-0.2534350899002195,0.0,1.0
chances,-0.25340019171944744,0.0,1.0
burns,-0.25339114415310393,0.0387781625516745,2.0
causes,-0.2533037776266295,0.12330677861221127,21.0
##ager,-0.2532167731703331,0.0,1.0
deep,-0.25318252653687146,0.04576046686408089,2.0
selection,-0.253065372074155,0.0028481626535104,2.0
cast,-0.2530291295919497,0.09180431822986192,5.0
crying,-0.25300900798039716,0.0,1.0
emerged,-0.2527424015122178,0.0,1.0
confirming,-0.25256277114267156,0.08100800335078753,2.0
failure,-0.25255898994660314,0.1430173173631965,7.0
mechanical,-0.25255373540885984,0.10195184439649427,2.0
score,-0.25253159820892507,0.15328641386533723,6.0
mold,-0.25246187474846504,0.02993950115556735,3.0
diagnosis,-0.2524479351647226,0.1569017828075125,59.0
force,-0.2524100543232086,0.04305957242229057,2.0
amazing,-0.2523278710978916,0.0,1.0
management,-0.2522877448100609,0.1545775887331029,305.0
forms,-0.25194802319017723,0.0,1.0
Ke,-0.251934968174108,0.09656661007474156,6.0
fairly,-0.25191087419006397,0.06510995825417165,3.0
##pic,-0.25172549840607034,0.02712860886394393,2.0
##up,-0.25146589522591917,0.11543006766023667,37.0
sign,-0.2514581839470524,0.06668728801423972,4.0
efficiently,-0.251198378136733,0.10173944777434468,12.0
drawing,-0.25095931787579784,0.0,1.0
treatment,-0.2508847673161207,0.10539671755649321,70.0
